2 2 19 4071
2 0 2 4122
2 8 23 3647
2 8 20 4530
2 4 20 4572
2 9 21 4295
2 9 16 4130
2 2 25 3556
2 4 4 3765
2 9 29 3778
2 3 26 4249
2 0 25 4059
2 0 22 4311
2 9 4 3677
2 3 25 3498
3 1 7 3546
3 4 13 3505
3 1 14 4092
3 6 9 4412
3 4 22 4422
3 2 26 4460
3 4 1 3790
3 2 18 3923
3 8 19 4380
3 2 18 4768
3 8 18 3818
3 6 18 4492
3 3 8 3749
3 3 13 3988
3 3 8 4470
3 0 24 4463
3 7 6 3953
3 8 9 4056
3 0 6 3927
3 8 17 4041
3 9 10 4183
3 3 13 4339
3 3 17 3945
3 3 22 3971
3 6 15 4572
3 2 16 4602
3 5 8 4183
3 7 9 4000
3 6 0 4218
3 4 21 4188
3 0 14 4564
3 8 7 4241
3 0 8 4666
3 6 2 4343
3 4 27 3729
3 9 13 4572
3 9 2 3879
3 8 3 4412
3 0 11 4641
3 7 18 4160
3 9 11 4249
3 5 14 4418
3 9 2 4376
3 5 27 4956
3 4 29 5000
3 9 24 4424
3 5 19 4103
3 3 25 4088
3 7 10 3930
3 8 11 4301
3 9 9 4454
3 7 28 4034
3 2 5 4319
3 3 24 4572
3 9 10 4404
3 2 20 4616
3 1 9 3774
3 6 2 3881
3 1 12 4080
3 0 27 4728
3 3 11 4634
3 1 9 4363
3 0 15 3640
3 6 27 3899
4 7 24 3525
4 0 16 3841
4 4 17 4346
4 4 8 4183
4 5 8 4176
4 2 16 4514
4 0 6 3693
4 6 24 3684
4 6 2 3705
4 8 19 4395
4 6 10 3931
4 7 10 3924
4 1 0 3672
4 1 13 3729
4 7 7 4133
4 2 16 4176
4 4 25 3802
4 2 20 3861
4 2 9 3853
4 0 19 3571
4 9 14 3641
4 5 11 4290
4 0 3 3666
4 7 28 3766
4 8 16 3933
4 0 4 4091
4 6 27 4339
4 6 10 3751
4 9 17 3717
4 5 19 3894
4 7 18 4334
4 5 3 4558
4 3 8 4501
4 3 17 4649
4 9 13 3475
4 7 18 4627
4 7 4 3863
4 1 9 4450
4 0 19 4752
4 8 28 3970
4 5 18 3906
4 4 23 3951
4 7 1 4266
4 3 18 4619
4 0 19 4751
4 7 19 4032
4 9 13 3729
4 2 4 3697
4 3 7 3966
4 1 22 4244
4 2 20 4208
4 2 1 4100
4 7 15 4187
4 1 17 4127
4 4 11 4129
4 7 1 4582
4 1 1 3652
4 7 20 3994
4 4 20 3680
4 8 5 4399
4 1 16 4302
4 6 22 4452
4 1 9 3628
4 6 4 3652
5 8 10 3959
5 8 21 4295
5 0 12 4705
5 2 9 4309
5 7 25 4837
5 6 24 4206
5 6 3 4477
5 7 19 4448
5 7 4 4161
5 9 21 4858
5 7 10 4209
5 6 10 4614
5 8 5 3947
5 3 9 3893
5 4 21 4429
5 5 14 4218
5 1 15 4391
5 5 24 4217
5 9 28 4165
5 3 8 4075
5 5 22 4343
5 2 22 4736
5 7 20 4000
5 3 14 4154
5 6 13 4300
5 6 3 4533
5 3 24 4315
5 4 3 3816
5 9 17 4446
5 2 5 4193
5 8 9 4834
5 0 2 4025
5 4 17 4583
5 6 5 4323
5 7 21 3767
5 3 23 4472
5 3 8 4226
5 5 1 4863
5 0 18 4698
5 7 6 4078
5 3 5 4419
5 0 8 4818
5 0 24 4345
5 1 21 4774
5 3 15 5306
5 9 3 4333
5 4 1 4551
5 5 10 4166
5 8 23 4036
5 5 26 4911
5 5 29 4439
5 9 20 3713
5 7 26 4394
5 3 27 4727
5 6 21 4313
5 5 0 4827
5 6 5 3989
5 0 18 3972
5 1 12 4286
5 2 16 4927
5 9 21 4294
5 0 14 4685
5 2 17 3741
5 4 10 3766
6 3 2 3494
6 8 10 3594
6 3 17 4491
6 0 0 4001
6 3 14 3943
6 9 12 3653
6 7 14 3184
6 2 15 3575
6 2 4 3958
6 4 3 4136
6 8 6 3684
6 0 28 3702
6 9 2 2989
6 2 3 3777
6 1 28 4281
6 3 14 3426
6 2 12 3683
6 4 15 3919
6 1 17 4006
6 5 27 3615
6 1 26 3779
6 9 28 4117
6 1 13 3890
6 3 23 3611
6 7 9 4034
6 8 26 3638
6 7 0 3942
6 4 18 3779
6 4 28 3885
6 1 6 3649
6 8 5 3793
6 2 11 3871
6 9 29 4112
6 6 0 4166
6 6 4 3762
6 9 9 4179
6 0 28 3213
6 9 3 3854
6 1 4 4087
6 8 29 3644
6 6 7 3767
6 7 13 4053
6 7 11 4032
6 2 2 4614
6 1 15 4094
6 0 19 3864
6 0 4 3477
6 0 21 3708
6 3 27 3903
6 4 11 3805
6 1 3 4068
6 0 23 3325
6 2 11 4142
6 7 5 4408
6 6 15 4069
6 4 22 4289
6 2 21 3640
6 7 22 3466
6 4 21 3683
6 6 25 3971
6 7 8 4061
6 5 19 3776
6 2 7 2971
6 3 16 3469
7 4 17 4080
7 9 27 3572
7 2 2 4738
7 1 6 3987
7 3 10 4311
7 2 21 4216
7 5 16 3804
7 5 10 4128
7 0 3 4263
7 4 16 4940
7 6 10 4037
7 2 15 4246
7 8 19 3676
7 5 0 4126
7 6 0 4448
7 8 23 4144
7 7 28 4429
7 2 21 4039
7 0 25 3962
7 8 5 3890
7 5 10 4174
7 7 23 4112
7 8 2 4213
7 3 10 3707
7 7 27 4493
7 7 6 4327
7 9 1 4260
7 1 9 4197
7 0 18 4313
7 9 8 4068
7 8 10 4196
7 3 27 4225
7 0 6 4769
7 9 22 4642
7 1 17 3987
7 7 29 4571
7 7 16 3861
7 2 7 4427
7 1 25 4604
7 8 8 4216
7 4 15 3994
7 6 5 4194
7 6 28 4768
7 4 28 4637
7 8 23 4692
7 8 27 4432
7 5 22 4351
7 4 25 4140
7 0 5 3718
7 7 13 4318
7 2 7 4361
7 2 11 3476
7 3 4 4060
7 9 4 3993
7 1 29 4399
7 5 27 4660
7 4 11 4044
7 2 22 4011
7 1 16 3739
7 2 10 4577
7 2 2 4258
7 9 27 4419
7 4 23 3537
7 5 6 3283
8 1 24 3186
8 0 13 3534
8 1 2 4415
8 7 17 3747
8 9 28 4287
8 1 20 3760
8 7 26 3770
8 0 11 4106
8 0 12 3638
8 5 1 4546
8 9 7 3419
8 1 23 4152
8 1 2 3527
8 0 26 4072
8 8 27 3660
8 4 9 4182
8 2 14 3999
8 4 15 4021
8 9 1 3217
8 2 8 3989
8 9 16 3882
8 0 26 4038
8 4 0 3738
8 9 4 4186
8 5 24 4043
8 6 26 4374
8 3 9 4221
8 9 25 3744
8 2 1 4344
8 3 0 3883
8 9 29 4177
8 1 13 4256
8 4 15 4739
8 8 15 3915
8 7 23 3562
8 3 8 4082
8 9 5 3638
8 5 13 3981
8 8 26 4231
8 0 3 4074
8 3 16 3918
8 1 28 4244
8 7 10 3883
8 5 21 4430
8 1 20 4530
8 3 10 3968
8 0 14 4096
8 5 4 3536
8 2 14 3634
8 9 9 4244
8 9 4 3997
8 9 8 3832
8 1 6 3927
8 3 29 3918
8 3 23 4056
8 4 16 4112
8 1 15 3360
8 6 11 3758
8 7 22 3894
8 2 29 4422
8 2 8 4256
8 1 2 4250
8 4 17 3441
8 8 6 3913
9 3 17 4567
9 7 22 4199
9 3 17 5269
9 2 15 4671
9 3 27 5357
9 6 18 4342
9 1 23 4341
9 6 14 4191
9 0 3 4576
9 5 18 5484
9 5 20 4456
9 9 29 4588
9 8 10 4259
9 2 4 4687
9 9 0 4697
9 1 12 4772
9 0 10 4673
9 6 23 4715
9 9 10 4774
9 8 13 4284
9 8 7 4453
9 3 21 4680
9 0 20 4474
9 5 0 4575
9 3 1 4987
9 8 10 5209
9 1 27 5095
9 9 11 4216
9 0 3 4967
9 5 19 4118
9 4 18 4837
9 4 6 4967
9 9 12 5131
9 9 10 5108
9 3 0 4589
9 3 23 5214
9 7 9 4412
9 4 29 5348
9 9 11 5390
9 9 14 4864
9 2 10 4880
9 6 25 5012
9 9 25 4876
9 6 21 5458
9 1 14 5466
9 3 17 4899
9 2 27 4325
9 3 23 4497
9 9 22 4497
9 4 24 5073
9 4 19 5054
9 9 13 4332
9 8 23 5211
9 2 19 4972
9 5 4 4567
9 3 9 5017
9 4 19 4411
9 5 5 4281
9 7 3 4493
9 9 20 4946
9 7 22 5215
9 7 12 4655
9 9 0 4208
9 5 20 4896
10 4 1 3775
10 7 29 3757
10 3 16 4530
10 2 11 4375
10 2 25 4352
10 3 29 4592
10 1 18 4231
10 8 27 3930
10 0 5 4480
10 2 7 5047
10 9 21 4232
10 9 26 4242
10 3 26 3595
10 8 24 4016
10 6 6 4349
10 7 2 4393
10 7 14 4549
10 1 20 4140
10 0 6 4199
10 4 24 4100
10 3 17 4133
10 3 14 4409
10 7 2 4238
10 1 27 3842
10 9 5 4557
10 6 8 4269
10 9 15 4074
10 5 2 3991
10 1 5 4611
10 9 29 4436
10 1 26 4796
10 2 11 4540
10 0 25 4621
10 3 2 4694
10 1 9 3846
10 7 16 4859
10 8 12 4183
10 0 16 4442
10 4 3 4892
10 3 6 4383
10 9 10 4125
10 4 28 4368
10 5 11 4801
10 2 29 4806
10 7 3 4984
10 8 20 4717
10 9 22 4522
10 3 1 4169
10 8 17 3964
10 4 11 4776
10 6 23 4558
10 8 15 4037
10 5 20 4744
10 1 12 4062
10 6 14 4557
10 8 25 4447
10 6 2 3953
10 5 12 4056
10 6 29 3898
10 1 23 4817
10 3 1 4611
10 5 2 4679
10 6 29 4085
10 4 4 3453
11 6 0 3824
11 7 4 4001
11 3 27 5042
11 9 20 4401
11 0 12 4618
11 2 26 4211
11 9 20 4397
11 3 5 4141
11 5 28 4477
11 7 21 4702
11 7 20 4445
11 6 0 4606
11 4 11 3428
11 3 0 4331
11 2 29 4571
11 6 10 4316
11 9 3 4356
11 5 14 3844
11 3 26 4058
11 4 3 4216
11 1 29 4212
11 1 20 4940
11 9 4 4590
11 5 26 4150
11 2 5 4436
11 9 21 4529
11 7 7 3931
11 4 1 3870
11 1 9 4670
11 1 13 4289
11 8 27 4610
11 4 29 4437
11 3 1 4964
11 3 8 4570
11 7 9 3916
11 3 28 4555
11 8 24 4270
11 0 20 4586
11 8 6 4409
11 8 22 4121
11 3 18 4084
11 5 20 4494
11 5 19 4255
11 2 6 5105
11 8 15 4812
11 2 28 4503
11 3 6 4574
11 7 28 4279
11 7 2 4246
11 6 26 4781
11 2 9 4128
11 7 20 4184
11 3 27 4730
11 2 23 4329
11 5 11 4681
11 7 28 4808
11 9 4 4229
11 1 16 4115
11 4 3 3974
11 5 14 5175
11 8 27 4376
11 3 23 4446
11 5 10 3842
11 1 24 3904
12 5 27 3665
12 0 17 3783
12 8 29 4391
12 9 23 3875
12 9 24 4141
12 6 14 4395
12 5 15 3578
12 5 26 3869
12 0 16 4078
12 2 6 4475
12 9 19 3929
12 2 29 4073
12 6 25 3536
12 5 3 3750
12 8 6 4121
12 7 3 3897
12 6 10 3840
12 2 16 3941
12 9 3 3896
12 0 28 4237
12 7 26 4163
12 5 2 4339
12 4 10 3748
12 0 16 3934
12 8 25 4180
12 4 29 3990
12 4 26 4197
12 8 23 3793
12 2 13 4195
12 6 12 4246
12 2 24 4081
12 7 0 4269
12 4 19 4405
12 6 5 4148
12 4 26 3950
12 4 12 4793
12 5 1 3943
12 6 11 3959
12 3 27 4352
12 7 21 4212
12 2 11 3958
12 0 28 4442
12 9 10 3958
12 1 13 5135
12 4 18 4851
12 5 28 4211
12 2 2 3921
12 0 16 4122
12 3 6 3929
12 1 20 4296
12 5 17 4437
12 4 2 3806
12 0 0 4331
12 3 13 4360
12 9 10 4092
12 4 3 4362
12 3 24 3835
12 2 4 3648
12 5 23 4092
12 8 21 4718
12 1 13 4252
12 1 15 4381
12 8 1 3672
12 3 13 3952
13 9 7 3765
13 5 24 3643
13 4 19 4138
13 6 27 4213
13 2 1 3969
13 0 1 3864
13 3 7 4022
13 7 16 4090
13 3 29 4196
13 1 20 4687
13 4 1 4126
13 1 18 4186
13 6 14 3875
13 3 14 4075
13 7 27 4270
13 0 7 4371
13 4 15 4146
13 3 20 3963
13 7 12 3855
13 9 9 3783
13 3 20 4056
13 2 17 4516
13 9 29 4083
13 5 12 4101
13 0 8 4398
13 3 5 4157
13 9 6 4543
13 5 16 3722
13 3 10 4567
13 2 20 3903
13 7 4 4409
13 7 3 4330
13 0 21 4598
13 6 17 4569
13 5 17 4095
13 8 8 4212
13 9 20 3896
13 7 18 4211
13 0 13 4793
13 1 10 4451
13 3 26 3855
13 7 23 4034
13 2 22 4223
13 1 15 4672
13 3 23 4702
13 8 2 4217
13 8 25 4023
13 8 10 3691
13 8 6 3520
13 9 3 4577
13 3 7 4328
13 4 23 3742
13 7 21 4588
13 3 9 4175
13 6 4 4563
13 2 10 4441
13 2 19 4235
13 5 17 3632
13 4 26 4050
13 4 29 4565
13 1 22 4329
13 3 1 4273
13 8 21 3901
13 3 18 3806
14 9 22 3428
14 4 5 3379
14 1 10 4433
14 0 11 4390
14 3 23 3955
14 0 20 3655
14 0 2 3763
14 2 12 3839
14 4 17 4100
14 9 18 4229
14 5 24 3774
14 7 8 3409
14 6 10 3216
14 0 26 3896
14 4 13 3858
14 7 5 3630
14 8 21 3700
14 0 19 3801
14 3 0 3117
14 2 16 3884
14 4 13 3619
14 8 6 4145
14 7 20 3643
14 8 21 3567
14 9 18 3825
14 1 26 4059
14 4 18 4183
14 5 20 3832
14 1 15 3771
14 9 7 3787
14 0 16 4143
14 2 18 4417
14 9 15 4043
14 0 22 4341
14 7 22 3602
14 8 1 4928
14 7 7 3552
14 9 27 4008
14 9 18 4301
14 8 19 3570
14 8 20 4019
14 5 2 4267
14 0 12 3951
14 4 13 4581
14 7 23 4302
14 0 10 3916
14 1 25 3649
14 8 0 3696
14 0 20 3613
14 4 17 4029
14 5 23 4265
14 1 24 3264
14 2 10 4280
14 1 3 3784
14 0 10 3835
14 4 18 4380
14 2 22 3786
14 0 22 3635
14 4 5 3462
14 8 24 4281
14 0 18 3545
14 4 22 3865
14 5 24 3405
14 2 7 3142
15 5 7 3692
15 5 12 3560
15 2 28 3993
15 6 6 4037
15 0 20 4445
15 9 21 3825
15 2 16 3994
15 9 14 3801
15 8 22 3567
15 8 12 4437
15 7 18 3663
15 6 17 4024
15 7 10 3490
15 9 4 3798
15 5 24 3667
15 2 12 4049
15 3 29 4059
15 6 15 4363
15 7 14 3623
15 3 19 3611
15 4 14 3798
15 0 26 4192
15 0 12 3596
15 2 8 3664
15 4 23 4317
15 1 1 4348
15 1 19 4049
15 0 10 3518
15 0 12 4018
15 5 27 3511
15 6 19 4375
15 1 29 3956
15 8 17 4367
15 6 15 3887
15 1 11 3774
15 4 28 4423
15 5 7 3774
15 6 26 4225
15 9 11 4576
15 4 23 3947
15 6 17 4056
15 6 29 4421
15 7 26 4022
15 0 29 4699
15 0 17 4713
15 6 6 3994
15 8 27 3731
15 7 16 3486
15 6 25 3487
15 3 7 4013
15 6 19 4194
15 7 2 3727
15 6 14 4191
15 0 7 4058
15 5 24 3890
15 0 21 3907
15 2 8 3818
15 0 11 3522
15 5 22 3967
15 0 27 4470
15 1 6 4153
15 4 29 3869
15 5 23 3888
15 5 1 3670
16 1 0 4198
16 0 17 3973
16 0 28 4801
16 1 16 4639
16 4 1 4984
16 4 29 4736
16 8 16 4276
16 2 22 4218
16 5 2 4435
16 3 22 5110
16 7 13 4682
16 9 10 4599
16 1 15 3684
16 0 6 4192
16 9 17 5058
16 9 12 4506
16 8 29 4377
16 9 8 4356
16 9 3 4548
16 6 23 4210
16 6 10 4587
16 4 14 5186
16 9 26 4426
16 6 14 4561
16 1 9 4674
16 8 0 4910
16 4 9 4951
16 0 25 4136
16 5 20 4550
16 1 26 4785
16 0 22 4681
16 8 18 4707
16 4 29 4872
16 8 3 4813
16 4 4 3970
16 9 21 4927
16 7 25 4716
16 7 26 5174
16 2 4 4586
16 2 5 4788
16 5 0 4059
16 5 12 4523
16 9 7 4451
16 7 26 5499
16 8 1 5128
16 2 20 4741
16 3 22 4488
16 8 7 4111
16 4 26 4493
16 3 8 4708
16 0 14 4946
16 9 7 4105
16 9 27 5071
16 5 1 4596
16 3 27 4899
16 8 20 5274
16 9 25 4276
16 2 21 4439
16 3 2 4354
16 7 23 5397
16 3 2 4583
16 3 18 4746
16 6 21 4521
16 6 0 4121
17 9 21 3875
17 9 1 3697
17 5 0 4831
17 9 14 4228
17 9 26 4643
17 8 12 3883
17 4 6 3895
17 5 13 3936
17 4 27 4172
17 4 27 4627
17 1 14 3950
17 0 24 4111
17 8 3 3492
17 3 24 4144
17 6 1 4444
17 5 25 4347
17 4 26 4617
17 6 19 4263
17 6 27 4186
17 5 16 4371
17 4 3 3998
17 0 10 4124
17 2 15 4078
17 3 18 4253
17 5 20 4575
17 5 26 4388
17 6 27 4720
17 3 4 4068
17 0 18 4432
17 0 8 3572
17 1 15 4210
17 3 25 4210
17 1 21 4267
17 4 0 4167
17 1 1 4325
17 8 5 4557
17 7 28 3861
17 5 21 4497
17 6 0 4755
17 9 11 4589
17 2 24 4382
17 9 0 4629
17 1 4 4249
17 4 13 4911
17 2 25 4945
17 1 3 4134
17 2 16 4038
17 0 6 4239
17 9 26 3954
17 8 10 4722
17 8 6 4453
17 7 25 3854
17 4 14 4621
17 6 10 4468
17 5 25 4458
17 3 19 4280
17 1 5 3991
17 0 24 3830
17 9 16 4099
17 7 24 4962
17 3 20 4534
17 9 6 4062
17 6 10 3801
17 4 5 3882
18 8 2 3670
18 8 26 3955
18 8 15 4474
18 3 4 4244
18 0 21 4400
18 7 7 4375
18 8 20 3778
18 8 19 3786
18 7 8 4012
18 3 19 4435
18 7 12 4015
18 5 20 4315
18 2 24 3367
18 8 0 4049
18 6 22 4820
18 6 25 3991
18 6 6 4403
18 3 24 4262
18 1 27 4272
18 1 13 3982
18 0 28 3903
18 2 19 4484
18 0 1 3947
18 0 28 4031
18 1 6 4240
18 7 18 4043
18 8 22 4344
18 1 13 3806
18 8 19 4330
18 3 5 4048
18 4 11 4614
18 2 12 4667
18 7 27 4814
18 9 1 4497
18 4 20 3996
18 4 27 4169
18 8 27 4017
18 6 28 4314
18 0 8 4572
18 6 21 4325
18 4 5 3944
18 2 25 4441
18 9 3 4739
18 8 28 4888
18 4 13 4673
18 5 10 4053
18 5 9 4091
18 3 4 3867
18 6 22 4024
18 5 23 4173
18 2 20 3805
18 0 0 4074
18 9 28 4903
18 0 29 4337
18 6 17 4484
18 2 21 4809
18 4 14 3925
18 8 4 3930
18 9 8 4023
18 4 24 5086
18 1 19 4378
18 6 8 4153
18 0 19 3539
18 3 26 3695
19 3 18 4139
19 9 15 4380
19 0 1 4666
19 7 1 4742
19 9 28 4835
19 2 6 4692
19 7 5 4316
19 9 13 4450
19 9 19 4821
19 7 29 5019
19 7 3 4404
19 5 10 4715
19 4 11 4007
19 9 4 4178
19 1 24 5094
19 3 26 4715
19 4 12 4650
19 2 27 4662
19 6 11 4497
19 8 5 4155
19 1 21 4746
19 3 0 5208
19 6 14 4888
19 4 7 4549
19 5 23 5008
19 8 22 4862
19 7 13 5020
19 5 3 4440
19 7 14 4616
19 8 10 4767
19 0 1 4715
19 6 4 4685
19 5 18 4547
19 3 11 4938
19 2 22 4246
19 9 15 5346
19 5 4 4166
19 6 23 5043
19 1 22 5129
19 0 6 4795
19 5 21 4443
19 9 4 5028
19 4 16 4848
19 8 21 5532
19 0 8 5298
19 1 22 5158
19 9 8 4673
19 8 6 4543
19 8 12 4303
19 0 2 5084
19 4 19 5216
19 8 1 4075
19 5 26 5263
19 4 26 5029
19 8 16 4857
19 3 25 5006
19 7 24 4546
19 2 4 4424
19 0 22 4491
19 7 2 5266
19 0 11 4623
19 6 1 4402
19 9 4 4649
19 9 29 4413
20 6 9 3990
20 4 12 3944
20 0 12 4980
20 3 6 4523
20 8 29 4608
20 2 18 4408
20 6 27 4263
20 3 15 4229
20 3 5 4215
20 9 15 5085
20 9 7 4621
20 9 19 4330
20 0 25 3797
20 2 21 4104
20 0 12 4359
20 0 16 4673
20 3 6 4248
20 9 4 4369
20 8 4 4576
20 0 18 3936
20 4 4 4237
20 8 12 4795
20 4 12 3963
20 7 7 4396
20 9 9 4228
20 3 29 4886
20 8 24 4908
20 0 18 4126
20 0 15 4266
20 9 20 4223
20 9 21 4499
20 8 2 4597
20 8 27 4757
20 6 8 4606
20 4 8 3445
20 9 28 5106
20 3 17 4677
20 0 7 5163
20 1 29 4650
20 6 23 4533
20 0 21 3990
20 4 8 4607
20 6 16 4582
20 6 6 4981
20 1 27 5409
20 8 12 4482
20 9 16 4043
20 5 9 4235
20 4 13 4195
20 7 8 4890
20 2 28 4800
20 8 27 3890
20 6 0 4405
20 4 29 4317
20 1 2 4429
20 2 22 4933
20 4 6 3921
20 0 2 4397
20 3 19 3995
20 8 16 4986
20 8 26 4601
20 9 27 4574
20 2 6 3995
20 8 18 3868
21 9 8 3909
21 8 11 3913
21 6 8 4615
21 0 14 4038
21 8 4 4463
21 4 22 4051
21 9 6 4283
21 4 15 4122
21 5 14 4150
21 7 20 4655
21 5 17 3933
21 6 4 4216
21 3 5 3777
21 3 17 4196
21 3 22 4364
21 8 23 4315
21 0 8 4336
21 6 6 4235
21 9 27 4228
21 1 9 3926
21 3 27 4261
21 1 22 4731
21 3 15 3747
21 7 0 4199
21 2 16 4261
21 0 17 4385
21 3 27 4585
21 1 8 3715
21 4 7 4403
21 6 28 3625
21 9 16 4670
21 3 29 4601
21 6 9 4811
21 7 25 4290
21 6 10 4075
21 5 22 4585
21 7 6 4393
21 6 3 4617
21 2 14 4560
21 3 6 4551
21 0 24 4013
21 3 26 4693
21 3 7 4479
21 4 29 4779
21 4 22 4890
21 9 13 4376
21 8 2 4244
21 4 25 3892
21 4 23 3927
21 2 2 4566
21 4 17 4228
21 4 11 3751
21 6 1 4411
21 6 8 4351
21 7 10 4486
21 4 29 4748
21 6 29 4097
21 5 1 3942
21 6 0 4359
21 2 12 4901
21 2 12 4326
21 7 23 4276
21 6 21 3743
21 0 10 3722
22 7 22 3705
22 3 11 3691
22 0 7 4501
22 4 18 4258
22 0 21 4305
22 8 7 4078
22 3 24 3710
22 7 11 3997
22 3 24 4204
22 4 22 4727
22 4 26 3678
22 4 9 4000
22 8 14 3910
22 2 15 3958
22 7 12 4180
22 7 4 3986
22 4 0 4010
22 5 6 4135
22 0 0 3629
22 4 0 3687
22 3 12 3795
22 0 28 4489
22 6 29 3951
22 9 22 3881
22 3 5 4380
22 4 18 4058
22 1 10 4411
22 7 2 3851
22 4 29 4150
22 9 22 3453
22 3 26 4301
22 6 7 4358
22 7 4 4286
22 6 19 4212
22 6 0 3894
22 9 9 4620
22 5 11 3687
22 7 3 4523
22 0 8 4780
22 5 4 3873
22 3 9 3897
22 4 6 3995
22 2 3 4596
22 8 6 5012
22 2 17 4813
22 0 27 4166
22 6 17 4034
22 4 3 3903
22 1 2 3904
22 4 17 4464
22 5 25 4486
22 8 0 3710
22 7 17 4068
22 3 17 3972
22 7 29 4545
22 3 22 4577
22 0 27 4024
22 8 12 3705
22 0 7 3958
22 1 24 4647
22 6 1 3792
22 1 22 4202
22 8 18 3759
22 7 1 3664
23 0 1 3908
23 0 7 4299
23 9 20 4476
23 7 26 4551
23 9 3 4879
23 3 16 4760
23 4 19 4073
23 8 24 4283
23 6 29 4625
23 9 17 5049
23 8 10 4160
23 1 14 4850
23 3 25 4060
23 9 14 3994
23 3 8 4677
23 5 25 4966
23 2 18 4475
23 3 21 4628
23 8 2 4516
23 7 0 4300
23 5 22 4593
23 6 21 4803
23 1 17 4229
23 8 28 4222
23 6 7 4616
23 7 14 4537
23 9 10 4907
23 0 12 4447
23 7 11 4276
23 6 2 4528
23 0 4 4501
23 8 22 4472
23 2 23 5156
23 3 22 5065
23 7 22 4317
23 4 15 5241
23 4 1 4151
23 6 18 4774
23 0 14 5363
23 8 18 4732
23 3 15 4230
23 2 14 5003
23 7 14 4723
23 7 15 5903
23 6 15 5251
23 7 16 4724
23 9 7 4512
23 0 3 4610
23 2 13 4498
23 8 10 4635
23 5 2 4704
23 5 11 4187
23 5 1 4853
23 1 5 4655
23 8 29 4830
23 3 13 5005
23 6 17 4479
23 8 16 4090
23 2 25 4291
23 1 20 5305
23 0 10 4747
23 8 22 4827
23 8 28 4057
23 7 10 4400
24 1 5 3912
24 0 8 3644
24 0 7 4649
24 1 25 4290
24 1 3 5014
24 3 9 4363
24 4 8 3933
24 2 23 3886
24 6 20 4270
24 9 20 5005
24 7 10 4163
24 2 10 4722
24 0 0 3802
24 4 0 4239
24 8 11 4371
24 1 9 4553
24 9 23 4320
24 9 9 4141
24 1 12 3861
